time,data
2.875,-15.4619375753123
2.890625,-8.20801428809705
2.90625,-3.57862785881146
2.921875,-14.5871184971641
2.9375,-16.857392778954
2.953125,-13.6938020357855
2.96875,-6.75366578075293
2.984375,-6.02025764605159
3,-9.17182397419758
3.015625,-17.6054045204257
3.03125,-24.4209951186697
3.046875,-26.903022647375
3.0625,-25.3388258194604
3.078125,-15.8554934825565
3.09375,-22.8589715139925
3.109375,-27.7241506295366
3.125,-29.1476072745287
3.140625,-32.8372067506975
3.15625,-35.3127305961462
3.171875,-36.0032259857371
3.1875,-29.411409422765
3.203125,-29.6513122576576
3.21875,-32.2008788485314
3.234375,-32.7779350820403
3.25,-27.8980557144315
3.265625,-24.4645531892444
3.28125,-28.8955442518196
3.296875,-25.206572980372
3.3125,-19.0269103292077
3.328125,-22.0195501628312
3.34375,-24.9603631534282
3.359375,-28.5241692727909
3.375,-30.2068619784902
3.390625,-29.3473951929008
3.40625,-33.2473003487668
3.421875,-25.5438698128906
3.4375,-10.5112697196622
3.453125,-17.1936684346431
3.46875,-27.4018688901538
3.484375,-23.8608070952943
3.5,-27.0201222279896
3.515625,-22.0081589677241
3.53125,-17.3759818932999
3.546875,-26.6970875188375
3.5625,-24.3850979105722
3.578125,-22.6932944489703
3.59375,-26.1791518664337
3.609375,-29.5482789913271
3.625,-27.8168483605392
3.640625,-20.9893848997794
3.65625,-23.5024772981801
3.671875,-20.7057497243784
3.6875,-29.1458620782152
3.703125,-35.6924928537045
3.71875,-27.8138829152093
3.734375,-25.1790985840989
3.75,-17.4551282421911
3.765625,-21.0056985117356
3.78125,-27.0371175321074
3.796875,-27.8037949442162
3.8125,-32.3713980993185
3.828125,-39.76585683079
3.84375,-39.5789985549021
3.859375,-33.4746562152148
3.875,-37.6159017839706
3.890625,-39.5541428134658
3.90625,-35.5128691056662
3.921875,-31.4808545717187
3.9375,-34.6940758426595
3.953125,-33.3569618128951
3.96875,-29.6214536836394
3.984375,-36.4151278238344
4,-28.9694704179807
4.015625,-18.2569557056339
4.03125,-9.33412881622655
4.046875,-7.83415288583136
4.0625,-9.30174998855503
4.078125,-4.84802557326907
4.09375,-12.9173387008708
4.109375,-12.7649555670737
4.125,-2.04777291843463
4.140625,1.9168500338232
4.15625,-3.70592735534994
4.171875,1.07175628689978
4.1875,6.7772414024011
4.203125,-3.25828769584791
4.21875,-11.0297965572507
4.234375,-6.00554342291819
4.25,-0.419164036482059
4.265625,1.20682702916666
4.28125,-1.47516964884871
4.296875,0.819557357388732
4.3125,10.2816585000577
4.328125,1.84115725873843
4.34375,6.13575640463077
4.359375,8.6137843280151
4.375,0.0549014695250918
4.390625,8.66545319016865
4.40625,2.42470771081379
4.421875,4.30174048115683
4.4375,8.99789105872806
4.453125,7.47873432187718
4.46875,21.9185652493864
4.484375,20.1863217849763
4.5,14.9456690969362
4.515625,16.1199698581075
4.53125,14.5187872127763
4.546875,17.4616813586301
4.5625,19.045101707688
4.578125,22.9386464937651
4.59375,30.3250856084521
4.609375,33.6674663963693
4.625,38.9265177367288
4.640625,38.8922257587769
4.65625,33.6908325234912
4.671875,37.8228285034767
4.6875,44.8310222421438
4.703125,45.4253900523966
4.71875,47.6557129070584
4.734375,43.6652629745858
4.75,36.0957776327514
4.765625,43.5681809751855
4.78125,44.8440141845266
4.796875,43.7979577770992
4.8125,45.3163565139403
4.828125,47.2569528044783
4.84375,50.2454769415806
4.859375,42.5087030223177
4.875,49.703568767624
4.890625,57.1816250185138
4.90625,48.5139587277993
4.921875,39.9382180361531
4.9375,31.780793962412
4.953125,30.8549967625397
4.96875,29.3788459980643
4.984375,27.1682372749117
5,17.9241733763642
5.015625,7.19631238547898
5.03125,0.392291362992154
5.046875,1.23317097870606
5.0625,4.49764025183055
5.078125,3.02015519278882
5.09375,10.3885838892795
5.109375,9.5907857699823
5.125,7.762385600264
5.140625,4.67511601114251
5.15625,-2.56034734861245
5.171875,-7.54136458154952
5.1875,-12.397703117577
5.203125,-17.0310321830505
5.21875,-18.2151744134772
5.234375,-13.4742987315369
5.25,-13.8094231526708
5.265625,-17.7992455539259
5.28125,-21.1648071180866
5.296875,-22.5002040713383
5.3125,-26.3133224361155
5.328125,-19.912967053048
5.34375,-17.0689870923435
5.359375,-22.3451629629366
5.375,-20.3524174743941
5.390625,-21.9888124773332
5.40625,-20.5452897810969
5.421875,-23.2855937740844
5.4375,-29.3265507964407
5.453125,-32.3472590314252
5.46875,-36.3643485633863
5.484375,-39.4523559802346
5.5,-38.9541921810603
5.515625,-35.3461562071747
5.53125,-40.7330617340146
5.546875,-46.6548210901706
5.5625,-51.1355885086468
5.578125,-58.5989239225909
5.59375,-67.8702963355171
5.609375,-77.5453353968703
5.625,-79.0423420663022
5.640625,-83.3396926277179
5.65625,-87.7894868627873
5.671875,-97.5865318766795
5.6875,-103.98322676245
5.703125,-100.181187142569
5.71875,-101.776859775927
5.734375,-102.188448477589
5.75,-109.26699595704
5.765625,-114.868569860541
5.78125,-122.620983418227
5.796875,-138.831095209756
5.8125,-147.339704222815
5.828125,-149.918103867561
5.84375,-146.607376580346
5.859375,-142.235595602478
5.875,-141.696350001073
5.890625,-141.561035582348
5.90625,-142.038100578975
5.921875,-139.767966417643
5.9375,-134.462510498551
5.953125,-126.916899276348
5.96875,-127.186560185617
5.984375,-131.676157809807
6,-126.71935724222
6.015625,-124.596215643406
6.03125,-124.445676794142
6.046875,-123.503186034904
6.0625,-119.374895143937
6.078125,-113.02112535567
6.09375,-118.907477524343
6.109375,-121.802659056428
6.125,-123.973634382241
6.140625,-127.266353296307
6.15625,-121.398988772696
6.171875,-124.529057842757
6.1875,-127.118488259981
6.203125,-125.564963034404
6.21875,-128.824355177462
6.234375,-130.2291855727
6.25,-126.064001241592
6.265625,-124.648620998938
6.28125,-124.544090089162
6.296875,-118.227739841226
6.3125,-113.060848472735
6.328125,-106.277186598603
6.34375,-102.093707707167
6.359375,-101.063761087376
6.375,-102.93612055333
6.390625,-110.31555052814
6.40625,-124.984111237227
6.421875,-137.537137234448
6.4375,-141.483102303481
6.453125,-142.621005249826
6.46875,-141.042344477513
6.484375,-142.352467383525
6.5,-141.272838635512
6.515625,-145.744154946912
6.53125,-152.202485845364
6.546875,-152.007791092264
6.5625,-155.976297503243
6.578125,-157.734666008062
6.59375,-148.274997242246
6.609375,-142.594941296781
6.625,-143.519190111092
6.640625,-140.404412214116
6.65625,-137.671111988834
6.671875,-134.639231176151
6.6875,-128.58113940242
6.703125,-119.663324990282
6.71875,-118.795980208405
6.734375,-119.700021442965
6.75,-113.965101069909
6.765625,-111.489334453531
6.78125,-109.560126215512
6.796875,-108.356193001765
6.8125,-111.262701858414
6.828125,-110.844368054261
6.84375,-106.734648268708
6.859375,-108.708807655883
6.875,-113.047988764232
6.890625,-115.925758242789
6.90625,-116.064496040065
6.921875,-115.049398052529
6.9375,-120.344643353854
6.953125,-121.608877861685
6.96875,-122.681468517735
6.984375,-125.678587404943
7,-116.486710312179
7.015625,-111.753733529262
7.03125,-112.344334289178
7.046875,-102.697935465795
7.0625,-86.4089437538102
7.078125,-68.7709571141151
7.09375,-56.6926024497502
7.109375,-46.0225450879441
7.125,-37.5294738079725
7.140625,-28.7828977803676
7.15625,-21.9864442755793
7.171875,-17.7280755372694
7.1875,-10.4155625684369
7.203125,-2.48470123019899
7.21875,10.722851192117
7.234375,12.7658256043215
7.25,11.2364121386324
7.265625,17.4240304796751
7.28125,21.7089529682966
7.296875,27.9128503384444
7.3125,32.7093731828969
7.328125,27.295316507415
7.34375,25.985737556212
7.359375,37.8021277506292
7.375,43.4314122369992
7.390625,43.3949623319416
7.40625,39.6563715226906
7.421875,35.0788401305699
7.4375,33.5990572090217
7.453125,26.4928573002168
7.46875,20.2213417476027
7.484375,14.3502834689114
7.5,7.98658517972879
7.515625,14.8898945884465
7.53125,22.0702875938943
7.546875,17.402276644259
7.5625,8.1264158060778
7.578125,6.24764522396629
7.59375,7.85533817729753
7.609375,2.69340946470093
7.625,-0.777209482919197
7.640625,-11.3416652589043
7.65625,-24.4229557087098
7.671875,-32.7350643976357
7.6875,-44.0533739281153
7.703125,-51.0249123690529
7.71875,-54.712249106212
7.734375,-57.2724168908648
7.75,-58.4361793819462
7.765625,-55.7960543373335
7.78125,-42.8853505040327
7.796875,-33.384867175274
7.8125,-29.6937106411742
7.828125,-31.295297352274
7.84375,-33.7675219073018
7.859375,-25.1330650570774
7.875,-23.3886890629991
7.890625,-25.0607149088952
7.90625,-22.8314954188631
7.921875,-29.4200818815699
7.9375,-35.1617867530564
7.953125,-39.0068924144615
7.96875,-45.41709424942
7.984375,-54.4014028099456
8,-61.7437662823674
8.015625,-61.6883660396991
8.03125,-67.9461247947694
8.046875,-75.5287196939785
8.0625,-75.1218514858475
8.078125,-75.2149826189595
8.09375,-77.5118201461986
8.109375,-72.6952697191093
8.125,-63.8662542425999
8.140625,-62.7885952756052
8.15625,-68.5174051050112
8.171875,-71.490915597991
8.1875,-71.5112180377662
8.203125,-72.2923780887635
8.21875,-75.5775442895495
8.234375,-80.3153988130685
8.25,-75.9838360973963
8.265625,-71.4456236861243
8.28125,-69.9630352873723
8.296875,-69.1539510856913
8.3125,-69.268587026969
8.328125,-61.9536357457423
8.34375,-60.471214337458
8.359375,-63.2842786234584
8.375,-64.7544593052479
8.390625,-65.0865607232803
8.40625,-57.9886060321233
8.421875,-60.5261129573673
8.4375,-56.8206655411227
8.453125,-44.2495637078019
8.46875,-41.5580155023595
8.484375,-36.6364570831881
8.5,-31.5591474793368
8.515625,-23.9225757470502
8.53125,-11.1252051791184
8.546875,-8.7494037006587
8.5625,-16.6741920104808
8.578125,-21.6835319859029
8.59375,-24.1104962474954
8.609375,-24.1158675248205
8.625,-24.9382004289895
8.640625,-25.3734917012558
8.65625,-12.5247069384475
8.671875,-2.02971982542405
8.6875,-1.5639241665652
8.703125,3.991143901584
8.71875,8.50162506986776
8.734375,15.1708556582565
8.75,22.0615947159541
8.765625,26.3713015226487
8.78125,35.1576093648735
8.796875,41.2296114389905
8.8125,47.9638195385319
8.828125,54.4025057655675
8.84375,53.0430853530703
8.859375,48.0012031896311
8.875,38.4968363644384
8.890625,33.0033065589225
8.90625,37.3976353277974
8.921875,44.9834958014067
8.9375,50.4314565054859
8.953125,50.1672948619904
8.96875,58.848707974744
8.984375,62.5107954449089
9,59.5796568883838
9.015625,62.1759543230254
9.03125,71.9595049772836
9.046875,91.066315882614
9.0625,92.4707517889468
9.078125,90.2416791934331
9.09375,94.9411371483762
9.109375,96.6406876251991
9.125,91.9054464461501
9.140625,79.1202681363997
9.15625,69.3774848902424
9.171875,57.5746851499816
9.1875,54.1600109556327
9.203125,71.3837163096614
9.21875,99.2448361559214
9.234375,113.534004615402
9.25,116.031145131162
9.265625,129.840467747906
9.28125,137.315612142304
9.296875,136.283393715944
9.3125,141.694539590028
9.328125,138.795645408802
9.34375,143.682194401259
9.359375,158.371162014096
9.375,166.669180853644
9.390625,179.461085356022
9.40625,190.707113034394
9.421875,196.160104292712
9.4375,195.275788759824
9.453125,195.956424478997
9.46875,202.242256660527
9.484375,214.665601712471
9.5,239.519017228426
9.515625,242.397173214546
9.53125,224.562558592239
9.546875,217.85510476962
9.5625,219.345884935489
9.578125,234.135470247656
9.59375,252.855185809939
9.609375,281.077505854231
9.625,274.008322929125
9.640625,235.394973705134
9.65625,229.728775806118
9.671875,234.880358497005
9.6875,242.90533455082
9.703125,244.908358886285
9.71875,247.72106996041
9.734375,239.424532650013
9.75,224.602169059164
9.765625,222.063809462738
9.78125,223.667883814788
9.796875,229.138927226436
9.8125,219.76231376666
9.828125,220.025799219074
9.84375,225.625377095448
9.859375,214.521055941747
9.875,209.190395581619
9.890625,204.528474093086
9.90625,204.21372067755
9.921875,220.440784941103
9.9375,217.901727964341
9.953125,199.272337923594
9.96875,188.575179535148
9.984375,185.859392055069
10,185.508970483662
10.015625,182.131908365329
10.03125,184.350000519323
10.046875,180.252836243307
10.0625,172.338914724448
10.078125,167.052277633873
10.09375,162.702375804543
10.109375,158.898204727203
10.125,151.608899319966
10.140625,147.38519732417
10.15625,146.876831135915
10.171875,145.556651989801
10.1875,137.189583427245
10.203125,133.038681176132
10.21875,136.422441654811
10.234375,129.972577319374
10.25,119.139452163819
10.265625,114.378038751605
10.28125,105.897887708014
10.296875,99.3646868672409
10.3125,104.757392514887
10.328125,102.485419439468
10.34375,86.9416792002189
10.359375,80.5492693402415
10.375,81.3256145591
10.390625,64.1939491240283
10.40625,46.0917256339848
10.421875,54.2294129424276
10.4375,64.435180678021
10.453125,53.5136370787457
10.46875,38.2649341476786
10.484375,51.2420887164422
10.5,71.1469362699443
10.515625,64.7939239866028
10.53125,59.3370106166306
10.546875,62.4102344228555
10.5625,58.8434689749752
10.578125,49.4731534215832
10.59375,50.231233083039
10.609375,60.5233877720886
10.625,62.8430912753225
10.640625,58.2043904254608
10.65625,55.264554041363
10.671875,64.0238707469639
10.6875,70.0525921091796
10.703125,67.9940983203488
10.71875,70.7797586340169
10.734375,78.2860049940483
10.75,87.5002582491057
10.765625,93.664044618677
10.78125,99.4298661826836
10.796875,108.629872683436
10.8125,118.262554115833
10.828125,119.734632065575
10.84375,119.248834061996
10.859375,123.75173101136
10.875,126.925016922777
10.890625,129.886509511612
10.90625,132.467265688567
10.921875,135.966747922059
10.9375,140.635762403416
10.953125,145.859772101965
10.96875,151.391979436477
10.984375,154.243463058531
11,156.734952515765
11.015625,157.947341840292
11.03125,154.488804417867
11.046875,153.761873125898
11.0625,157.969092590065
11.078125,155.745643505176
11.09375,152.623126240183
11.109375,154.390961133527
11.125,156.54752269359
11.140625,160.1154079021
11.15625,163.723850836444
11.171875,165.424089569033
11.1875,162.001754140139
11.203125,157.858987739795
11.21875,155.369048492042
11.234375,149.681669339876
11.25,147.619064666489
11.265625,147.949382385044
11.28125,140.3795909897
11.296875,135.135276138845
11.3125,139.579277798038
11.328125,143.848106848732
11.34375,142.630943834501
11.359375,141.194690784652
11.375,134.738293308458
11.390625,123.803244945659
11.40625,120.749179076296
11.421875,115.835916824049
11.4375,110.660130512089
11.453125,106.839699392688
11.46875,105.177274641994
11.484375,114.7505249709
11.5,114.980674176515
11.515625,109.399226883785
11.53125,104.322387648655
11.546875,98.4165993387308
11.5625,101.819073272105
11.578125,107.866804794988
11.59375,106.45853095173
11.609375,106.107300274404
11.625,122.658790243085
11.640625,132.410564444084
11.65625,126.772401816621
11.671875,120.453166372202
11.6875,118.134041832809
11.703125,113.331893700081
11.71875,110.337754914071
11.734375,117.422505067897
11.75,127.536949627164
11.765625,139.799864067215
11.78125,142.818341521428
11.796875,133.304473400603
11.8125,131.25404625339
11.828125,138.087794102191
11.84375,142.97128991484
11.859375,143.412255379246
11.875,137.950850367745
11.890625,137.331706177462
11.90625,139.558031366785
11.921875,134.956047350394
11.9375,128.698622357035
11.953125,130.344973818876
11.96875,138.712520685385
11.984375,140.942757013515
12,137.71122786437
12.015625,139.333239950135
12.03125,142.516764590386
12.046875,142.983657040223
12.0625,138.480911988704
12.078125,134.288107688297
12.09375,126.63815051781
12.109375,116.496108810624
12.125,112.339680175435
12.140625,122.337659406322
12.15625,120.674966893382
12.171875,111.173599677683
12.1875,134.697887296517
12.203125,143.848701004193
12.21875,130.098943271617
12.234375,119.232672942672
12.25,118.408564794579
12.265625,129.212426316742
12.28125,139.758744855328
12.296875,152.285044685145
12.3125,156.397839920166
12.328125,163.243742553536
12.34375,180.418266435368
12.359375,186.875612404083
12.375,189.767237899343
12.390625,203.418416637681
12.40625,213.837598373289
12.421875,222.308782540707
12.4375,226.436215958673
12.453125,214.050605128703
12.46875,222.955532854155
12.484375,236.28937538963
12.5,220.843089569513
12.515625,215.841258761209
12.53125,219.184717672045
12.546875,222.535253727444
12.5625,230.966733877005
12.578125,233.697135870982
12.59375,233.953196468434
12.609375,227.830631699994
12.625,229.68540763992
12.640625,240.549670021471
12.65625,237.051133716905
12.671875,229.822385218918
12.6875,226.903325247548
12.703125,230.17405788887
12.71875,231.399067104758
12.734375,226.679893387338
12.75,225.945642219867
12.765625,222.610379293827
12.78125,214.879293950241
12.796875,211.893491155004
12.8125,211.772911364179
12.828125,205.742380017072
12.84375,201.28018851096
12.859375,200.653158080475
12.875,197.601992187974
12.890625,192.028538695581
12.90625,183.567008353809
12.921875,188.375267388474
12.9375,191.106082458705
12.953125,184.602208194209
12.96875,191.113843166067
12.984375,192.737783543964
13,192.271837277767
13.015625,193.747298197411
13.03125,197.341097006731
13.046875,200.856954842883
13.0625,201.701385560232
13.078125,208.700607245474
13.09375,214.492018567969
13.109375,215.050680951091
13.125,208.158508884301
13.140625,215.964779566536
13.15625,228.406272570217
13.171875,227.142086189321
13.1875,229.864976765884
13.203125,242.815250638723
13.21875,250.509412575692
13.234375,247.938806652867
13.25,254.054259051169
13.265625,259.860887158326
13.28125,258.505420752199
13.296875,259.553812484064
13.3125,264.881294039813
13.328125,266.005950622969
13.34375,259.790454989506
13.359375,258.173714111276
13.375,256.208464499433
13.390625,254.18229216742
13.40625,255.685633005797
13.421875,255.627712158586
13.4375,257.305629411924
13.453125,256.191404568124
13.46875,260.695564698025
13.484375,262.859403833736
13.5,262.081206058049
13.515625,264.24692407471
13.53125,261.035570218274
13.546875,264.923910078392
13.5625,266.499131055069
13.578125,264.53546311655
13.59375,268.843656283432
13.609375,272.351040817867
13.625,268.748812388093
13.640625,260.534422351847
13.65625,262.553979303455
13.671875,269.829142221174
13.6875,266.758960332499
13.703125,266.098221298996
13.71875,277.601188121452
13.734375,283.594706465696
13.75,280.231685921083
13.765625,281.366746485676
13.78125,284.660724624069
13.796875,287.818724439428
13.8125,290.578443199633
13.828125,296.593052127249
13.84375,298.58145367536
13.859375,290.31692844346
13.875,290.517522288514
13.890625,300.02251798732
13.90625,298.368131371939
13.921875,298.776259510247
13.9375,309.246095130484
13.953125,310.45757013664
13.96875,304.984236454845
13.984375,297.372806389093
14,310.376752776047
14.015625,327.39591013145
14.03125,327.860377575088
14.046875,329.409486491641
14.0625,330.221638575994
14.078125,339.154666255055
14.09375,341.248027107213
14.109375,339.534896542467
14.125,361.716607901246
14.140625,371.187266513131
14.15625,365.320720697858
14.171875,381.031298224008
14.1875,389.164345714458
14.203125,387.497162223264
14.21875,392.747636979218
14.234375,396.490939436845
14.25,404.370613002749
14.265625,412.872496700829
14.28125,417.145644647649
14.296875,422.131506606019
14.3125,445.694363344183
14.328125,448.494137307254
14.34375,433.029284917201
14.359375,441.838025483029
14.375,448.027565099751
14.390625,453.360528592863
14.40625,458.083478691057
14.421875,464.51987989511
14.4375,472.798877847589
14.453125,495.603820788437
14.46875,514.854101190625
14.484375,507.085031723181
14.5,508.141276312013
14.515625,517.105592524136
14.53125,525.560153707931
14.546875,520.843761701494
14.5625,519.778369292966
14.578125,536.907357325708
14.59375,543.383340244305
14.609375,545.891075057561
14.625,544.238260104855
14.640625,542.056426626086
14.65625,545.175918168721
14.671875,540.757650625927
14.6875,538.649488438186
14.703125,542.78568022699
14.71875,561.21992848072
14.734375,544.938656020892
14.75,528.122472009322
14.765625,538.461747063549
14.78125,526.177626959354
14.796875,529.105021250174
14.8125,537.265334634365
14.828125,540.314115432194
14.84375,539.466882795928
14.859375,555.094931163305
14.875,564.804217391877
14.890625,540.5092544258
14.90625,526.03766198995
14.921875,517.34067931043
14.9375,503.960852683393
14.953125,484.885937671975
14.96875,469.983123574397
14.984375,453.703469543065
15,445.059134081804
15.015625,444.262532091168
15.03125,443.656414902498
15.046875,451.203841566996
15.0625,433.262051345045
15.078125,408.84300828461
15.09375,386.780695125932
15.109375,357.158419468193
15.125,315.534299653177
15.140625,274.208260953769
15.15625,262.981481202663
15.171875,268.223539153902
15.1875,298.543799305061
15.203125,350.717744068676
15.21875,423.081622559201
15.234375,501.775367509031
15.25,560.341729443914
15.265625,595.121404970072
15.28125,601.617274265182
15.296875,589.217450988637
15.3125,561.110210191138
15.328125,523.943709110869
15.34375,489.012539056945
15.359375,464.458422811351
15.375,462.37476952214
15.390625,468.718335198355
15.40625,489.730292788056
15.421875,511.484196007732
15.4375,521.858899096441
15.453125,530.275214052466
15.46875,505.509528280843
15.484375,498.512886471784
15.5,474.932388419859
15.515625,407.343792172439
15.53125,371.168025494421
15.546875,349.820038553972
15.5625,368.343377092208
15.578125,435.267413094987
15.59375,508.996372328082
15.609375,547.183920681677
15.625,560.028266247239
15.640625,561.514046967113
15.65625,547.099343311608
15.671875,570.255447220716
15.6875,601.271301887543
15.703125,614.778906440636
15.71875,617.814541042469
15.734375,622.586770748617
15.75,644.627570295098
15.765625,657.804514227711
15.78125,673.25670810016
15.796875,684.619354394335
15.8125,689.102238460753
15.828125,694.634330975361
15.84375,706.612728081387
15.859375,717.76788726827
15.875,724.286141590655
15.890625,734.5955107375
15.90625,717.680963573174
15.921875,690.193027606273
15.9375,651.697188215908
15.953125,601.178553428374
15.96875,565.4995887502
15.984375,529.771225684075
16,479.275043201202
16.015625,442.312729670026
16.03125,408.976382629774
16.046875,370.19599587125
16.0625,335.625227104485
16.078125,279.761819286622
16.09375,252.256582440643
16.109375,238.932449794989
16.125,218.769828191907
16.140625,203.477864587194
16.15625,167.891151285867
16.171875,126.105737310046
16.1875,84.1832186929769
16.203125,54.016331046001
16.21875,35.2810286450674
16.234375,17.9171931848538
16.25,-13.7523202207331
16.265625,-44.6505107764234
16.28125,-69.3763873813978
16.296875,-122.841860671632
16.3125,-177.672809990875
16.328125,-230.802205617634
16.34375,-281.210874589864
16.359375,-293.870805605053
16.375,-279.746974643863
16.390625,-268.04925048317
16.40625,-271.700300556156
16.421875,-282.918679916487
16.4375,-293.821713937469
16.453125,-299.010623254957
16.46875,-305.644469532307
16.484375,-306.701528829603
16.5,-310.089343519965
16.515625,-315.290066540367
16.53125,-322.338387778531
16.546875,-328.088168513468
16.5625,-312.904450597128
16.578125,-309.105366140119
16.59375,-312.386371111236
16.609375,-316.085004893155
16.625,-327.509589872212
16.640625,-344.279714687284
16.65625,-363.431764089925
16.671875,-380.962881807476
16.6875,-407.972347806954
16.703125,-436.097913458592
16.71875,-459.937493184625
16.734375,-478.397178459324
16.75,-481.640270091845
16.765625,-487.860747475112
16.78125,-502.802054518098
16.796875,-509.807275995496
16.8125,-511.662551785447
16.828125,-506.617761418617
16.84375,-503.158608016606
16.859375,-500.126873877779
16.875,-495.083163787175
16.890625,-500.490235698459
16.90625,-506.358700870385
16.921875,-504.813644271187
16.9375,-500.469343063493
16.953125,-491.035260732968
16.96875,-479.119779334402
16.984375,-466.103577273903
17,-452.324455812784
17.015625,-441.621420728114
17.03125,-435.494040816224
17.046875,-428.020727497444
17.0625,-421.14400459751
17.078125,-422.423512357362
17.09375,-416.846338590688
17.109375,-411.755332168647
17.125,-412.700510100757
17.140625,-410.946883556504
17.15625,-413.849781350389
17.171875,-415.243641633524
17.1875,-418.24965287484
17.203125,-424.733128788481
17.21875,-429.835998096277
17.234375,-431.444003471639
17.25,-428.899676022068
17.265625,-430.654839383659
17.28125,-430.628556088475
